"Result:S-CSCF Registered Sub(2023-10-26 140525)_20231026_140551.csv"
"Save Time:2023-10-26 14:05:51"
"User Name:ca_usr"


"NE Type Name:CSCF"

"NE Names:CBTCSCF01;SNBCSCF01;DPS_CSCF01"

"Function Subset Name:S-CSCF Session Unrelated Measurement"

"Total 1,727 records"

"Start Time","Period (min)","NE Name","SCSCF","Number of S-CSCF Registered Users (number)","Rate of S-CSCF Successful Initial Registrations (%)","Rate of S-CSCF Successful Re-registrations (%)"
"2023-10-25 22:15:00","5","SNBCSCF01","S-CSCF ID=0","4511289","73.555","99.684"
"2023-10-25 22:20:00","5","SNBCSCF01","S-CSCF ID=0","4478229","73.088","99.712"
"2023-10-25 22:25:00","5","SNBCSCF01","S-CSCF ID=0","4443899","72.537","99.663"
"2023-10-25 22:30:00","5","SNBCSCF01","S-CSCF ID=0","4408226","73.114","99.638"
"2023-10-25 22:35:00","5","SNBCSCF01","S-CSCF ID=0","4369618","72.96","99.736"
"2023-10-25 22:40:00","5","SNBCSCF01","S-CSCF ID=0","4339404","72.076","99.708"
"2023-10-25 22:45:00","5","SNBCSCF01","S-CSCF ID=0","4315770","72.405","99.713"
"2023-10-25 22:50:00","5","SNBCSCF01","S-CSCF ID=0","4295077","72.099","99.71"
"2023-10-25 22:55:00","5","SNBCSCF01","S-CSCF ID=0","4275319","71.746","99.709"
"2023-10-25 23:00:00","5","SNBCSCF01","S-CSCF ID=0","4253314","72.05","99.721"
"2023-10-25 23:05:00","5","SNBCSCF01","S-CSCF ID=0","4233652","72.394","99.732"
"2023-10-25 23:10:00","5","SNBCSCF01","S-CSCF ID=0","4213447","73.563","99.751"
"2023-10-25 23:15:00","5","SNBCSCF01","S-CSCF ID=0","4197749","73.607","99.684"
"2023-10-25 23:20:00","5","SNBCSCF01","S-CSCF ID=0","4183026","75.505","99.687"
"2023-10-25 23:25:00","5","SNBCSCF01","S-CSCF ID=0","4170786","73.395","99.739"
"2023-10-25 23:30:00","5","SNBCSCF01","S-CSCF ID=0","4158696","72.554","99.692"
"2023-10-25 23:35:00","5","SNBCSCF01","S-CSCF ID=0","4146999","72.875","99.755"
"2023-10-25 23:40:00","5","SNBCSCF01","S-CSCF ID=0","4134898","72.171","99.779"
"2023-10-25 23:45:00","5","SNBCSCF01","S-CSCF ID=0","4124280","71.647","99.736"
"2023-10-25 23:50:00","5","SNBCSCF01","S-CSCF ID=0","4114640","71.862","99.757"
"2023-10-25 23:55:00","5","SNBCSCF01","S-CSCF ID=0","4106768","74.041","99.673"
"2023-10-26 00:00:00","5","SNBCSCF01","S-CSCF ID=0","4096987","72.669","99.477"
"2023-10-26 00:05:00","5","SNBCSCF01","S-CSCF ID=0","4089869","72.355","99.747"
"2023-10-26 00:10:00","5","SNBCSCF01","S-CSCF ID=0","4083115","73.439","99.759"
"2023-10-26 00:15:00","5","SNBCSCF01","S-CSCF ID=0","4075945","75.631","99.76"
"2023-10-26 00:20:00","5","SNBCSCF01","S-CSCF ID=0","4069381","75.195","99.754"
"2023-10-26 00:25:00","5","SNBCSCF01","S-CSCF ID=0","4063059","74.064","99.791"
"2023-10-26 00:30:00","5","SNBCSCF01","S-CSCF ID=0","4057425","74.517","99.752"
"2023-10-26 00:35:00","5","SNBCSCF01","S-CSCF ID=0","4052174","72.825","99.784"
"2023-10-26 00:40:00","5","SNBCSCF01","S-CSCF ID=0","4047435","72.635","99.763"
"2023-10-26 00:45:00","5","SNBCSCF01","S-CSCF ID=0","4043043","73.335","99.764"
"2023-10-26 00:50:00","5","SNBCSCF01","S-CSCF ID=0","4038551","73.337","99.755"
"2023-10-26 00:55:00","5","SNBCSCF01","S-CSCF ID=0","4034062","72.679","99.744"
"2023-10-26 01:00:00","5","SNBCSCF01","S-CSCF ID=0","4029028","73.19","99.781"
"2023-10-26 01:05:00","5","SNBCSCF01","S-CSCF ID=0","4025214","73.888","99.73"
"2023-10-26 01:10:00","5","SNBCSCF01","S-CSCF ID=0","4021790","72.237","99.799"
"2023-10-26 01:15:00","5","SNBCSCF01","S-CSCF ID=0","4018655","73.182","99.751"
"2023-10-26 01:20:00","5","SNBCSCF01","S-CSCF ID=0","4015805","70.801","97.989"
"2023-10-26 01:25:00","5","SNBCSCF01","S-CSCF ID=0","4012324","69.16","98.218"
"2023-10-26 01:30:00","5","SNBCSCF01","S-CSCF ID=0","4007964","65.961","98.723"
"2023-10-26 01:35:00","5","SNBCSCF01","S-CSCF ID=0","3998463","66.1","98.566"
"2023-10-26 01:40:00","5","SNBCSCF01","S-CSCF ID=0","3982368","63.852","98.613"
"2023-10-26 01:45:00","5","SNBCSCF01","S-CSCF ID=0","3959357","61.584","98.517"
"2023-10-26 01:50:00","5","SNBCSCF01","S-CSCF ID=0","3881722","63.978","99.181"
"2023-10-26 01:55:00","5","SNBCSCF01","S-CSCF ID=0","3768613","66.362","99"
"2023-10-26 02:00:00","5","SNBCSCF01","S-CSCF ID=0","3645188","66.466","98.669"
"2023-10-26 02:05:00","5","SNBCSCF01","S-CSCF ID=0","3523484","65.396","98.707"
"2023-10-26 02:10:00","5","SNBCSCF01","S-CSCF ID=0","3400166","72.172","98.822"
"2023-10-26 02:15:00","5","SNBCSCF01","S-CSCF ID=0","3280769","69.478","98.923"
"2023-10-26 02:20:00","5","SNBCSCF01","S-CSCF ID=0","3137879","66.042","98.901"
"2023-10-26 02:25:00","5","SNBCSCF01","S-CSCF ID=0","3081182","65.283","98.64"
"2023-10-26 02:30:00","5","SNBCSCF01","S-CSCF ID=0","3072200","65.253","98.94"
"2023-10-26 02:35:00","5","SNBCSCF01","S-CSCF ID=0","3070989","62.201","98.862"
"2023-10-26 02:40:00","5","SNBCSCF01","S-CSCF ID=0","3200219","90.483","98.728"
"2023-10-26 02:45:00","5","SNBCSCF01","S-CSCF ID=0","3454975","95.842","98.726"
"2023-10-26 02:50:00","5","SNBCSCF01","S-CSCF ID=0","3666449","94.51","98.511"
"2023-10-26 02:55:00","5","SNBCSCF01","S-CSCF ID=0","3773248","91.03","98.295"
"2023-10-26 03:00:00","5","SNBCSCF01","S-CSCF ID=0","3811423","82.802","98.389"
"2023-10-26 03:05:00","5","SNBCSCF01","S-CSCF ID=0","3863572","92.006","99.628"
"2023-10-26 03:10:00","5","SNBCSCF01","S-CSCF ID=0","3882137","85.225","99.732"
"2023-10-26 03:15:00","5","SNBCSCF01","S-CSCF ID=0","3891289","80.485","99.705"
"2023-10-26 03:20:00","5","SNBCSCF01","S-CSCF ID=0","3899373","79.155","99.772"
"2023-10-26 03:25:00","5","SNBCSCF01","S-CSCF ID=0","3906353","78.041","99.682"
"2023-10-26 03:30:00","5","SNBCSCF01","S-CSCF ID=0","3912504","77.853","99.553"
"2023-10-26 03:35:00","5","SNBCSCF01","S-CSCF ID=0","3916016","75.811","99.471"
"2023-10-26 03:40:00","5","SNBCSCF01","S-CSCF ID=0","3918175","75.312","99.57"
"2023-10-26 03:45:00","5","SNBCSCF01","S-CSCF ID=0","3915866","73.295","99.557"
"2023-10-26 03:50:00","5","SNBCSCF01","S-CSCF ID=0","3913296","75.229","99.698"
"2023-10-26 03:55:00","5","SNBCSCF01","S-CSCF ID=0","3913835","77.604","99.756"
"2023-10-26 04:00:00","5","SNBCSCF01","S-CSCF ID=0","3916019","77.298","99.731"
"2023-10-26 04:05:00","5","SNBCSCF01","S-CSCF ID=0","3915064","75.585","99.566"
"2023-10-26 04:10:00","5","SNBCSCF01","S-CSCF ID=0","3916305","75.522","99.546"
"2023-10-26 04:15:00","5","SNBCSCF01","S-CSCF ID=0","3916474","74.878","99.627"
"2023-10-26 04:20:00","5","SNBCSCF01","S-CSCF ID=0","3915577","76.271","99.573"
"2023-10-26 04:25:00","5","SNBCSCF01","S-CSCF ID=0","3918596","78.084","99.684"
"2023-10-26 04:30:00","5","SNBCSCF01","S-CSCF ID=0","3922953","78.533","99.726"
"2023-10-26 04:35:00","5","SNBCSCF01","S-CSCF ID=0","3928417","78.897","99.663"
"2023-10-26 04:40:00","5","SNBCSCF01","S-CSCF ID=0","3934996","80.776","99.568"
"2023-10-26 04:45:00","5","SNBCSCF01","S-CSCF ID=0","3941981","81.125","99.582"
"2023-10-26 04:50:00","5","SNBCSCF01","S-CSCF ID=0","3948667","80.672","99.545"
"2023-10-26 04:55:00","5","SNBCSCF01","S-CSCF ID=0","4014596","91.656","99.516"
"2023-10-26 05:00:00","5","SNBCSCF01","S-CSCF ID=0","4111376","93.667","99.648"
"2023-10-26 05:05:00","5","SNBCSCF01","S-CSCF ID=0","4202733","93.559","99.621"
"2023-10-26 05:10:00","5","SNBCSCF01","S-CSCF ID=0","4355167","95.56","99.582"
"2023-10-26 05:15:00","5","SNBCSCF01","S-CSCF ID=0","4437316","92.898","99.501"
"2023-10-26 05:20:00","5","SNBCSCF01","S-CSCF ID=0","4514760","92.509","99.478"
"2023-10-26 05:25:00","5","SNBCSCF01","S-CSCF ID=0","4579166","91.399","99.435"
"2023-10-26 05:30:00","5","SNBCSCF01","S-CSCF ID=0","4609354","86.107","99.469"
"2023-10-26 05:35:00","5","SNBCSCF01","S-CSCF ID=0","4633580","84.534","99.613"
"2023-10-26 05:40:00","5","SNBCSCF01","S-CSCF ID=0","4654455","84.379","99.533"
"2023-10-26 05:45:00","5","SNBCSCF01","S-CSCF ID=0","4668470","83.124","99.63"
"2023-10-26 05:50:00","5","SNBCSCF01","S-CSCF ID=0","4676910","80.872","99.456"
"2023-10-26 05:55:00","5","SNBCSCF01","S-CSCF ID=0","4683867","80.385","99.453"
"2023-10-26 06:00:00","5","SNBCSCF01","S-CSCF ID=0","4689180","79.833","99.416"
"2023-10-26 06:05:00","5","SNBCSCF01","S-CSCF ID=0","4693979","79.71","99.503"
"2023-10-26 06:10:00","5","SNBCSCF01","S-CSCF ID=0","4698858","80.294","99.538"
"2023-10-26 06:15:00","5","SNBCSCF01","S-CSCF ID=0","4703783","79.635","99.545"
"2023-10-26 06:20:00","5","SNBCSCF01","S-CSCF ID=0","4708515","79.608","99.505"
"2023-10-26 06:25:00","5","SNBCSCF01","S-CSCF ID=0","4713366","79.8","99.482"
"2023-10-26 06:30:00","5","SNBCSCF01","S-CSCF ID=0","4717199","79.938","99.433"
"2023-10-26 06:35:00","5","SNBCSCF01","S-CSCF ID=0","4720532","78.852","99.485"
"2023-10-26 06:40:00","5","SNBCSCF01","S-CSCF ID=0","4723742","79.363","99.545"
"2023-10-26 06:45:00","5","SNBCSCF01","S-CSCF ID=0","4726882","79.439","99.543"
"2023-10-26 06:50:00","5","SNBCSCF01","S-CSCF ID=0","4729559","79.393","98.938"
"2023-10-26 06:55:00","5","SNBCSCF01","S-CSCF ID=0","4733797","78.795","99.547"
"2023-10-26 07:00:00","5","SNBCSCF01","S-CSCF ID=0","4741693","82.986","99.493"
"2023-10-26 07:05:00","5","SNBCSCF01","S-CSCF ID=0","4749667","82.91","99.46"
"2023-10-26 07:10:00","5","SNBCSCF01","S-CSCF ID=0","4755073","79.838","98.282"
"2023-10-26 07:15:00","5","SNBCSCF01","S-CSCF ID=0","4757429","77.834","99.455"
"2023-10-26 07:20:00","5","SNBCSCF01","S-CSCF ID=0","4759420","78.857","99.578"
"2023-10-26 07:25:00","5","SNBCSCF01","S-CSCF ID=0","4761456","78.609","99.518"
"2023-10-26 07:30:00","5","SNBCSCF01","S-CSCF ID=0","4763550","77.836","99.486"
"2023-10-26 07:35:00","5","SNBCSCF01","S-CSCF ID=0","4765506","77.587","99.451"
"2023-10-26 07:40:00","5","SNBCSCF01","S-CSCF ID=0","4765965","77.395","99.45"
"2023-10-26 07:45:00","5","SNBCSCF01","S-CSCF ID=0","4767123","77.473","99.496"
"2023-10-26 07:50:00","5","SNBCSCF01","S-CSCF ID=0","4768339","76.742","99.503"
"2023-10-26 07:55:00","5","SNBCSCF01","S-CSCF ID=0","4769275","76.917","99.516"
"2023-10-26 08:00:00","5","SNBCSCF01","S-CSCF ID=0","4770648","76.187","99.482"
"2023-10-26 08:05:00","5","SNBCSCF01","S-CSCF ID=0","4771918","76.334","99.441"
"2023-10-26 08:10:00","5","SNBCSCF01","S-CSCF ID=0","4772960","76.555","99.412"
"2023-10-26 08:15:00","5","SNBCSCF01","S-CSCF ID=0","4773653","75.456","99.148"
"2023-10-26 08:20:00","5","SNBCSCF01","S-CSCF ID=0","4774159","76.496","99.44"
"2023-10-26 08:25:00","5","SNBCSCF01","S-CSCF ID=0","4775108","76.348","99.482"
"2023-10-26 08:30:00","5","SNBCSCF01","S-CSCF ID=0","4775224","76.306","99.475"
"2023-10-26 08:35:00","5","SNBCSCF01","S-CSCF ID=0","4776908","76.81","99.508"
"2023-10-26 08:40:00","5","SNBCSCF01","S-CSCF ID=0","4777312","75.786","99.448"
"2023-10-26 08:45:00","5","SNBCSCF01","S-CSCF ID=0","4777728","75.984","99.43"
"2023-10-26 08:50:00","5","SNBCSCF01","S-CSCF ID=0","4778084","76.18","99.427"
"2023-10-26 08:55:00","5","SNBCSCF01","S-CSCF ID=0","4778338","76.099","99.39"
"2023-10-26 09:00:00","5","SNBCSCF01","S-CSCF ID=0","4778737","76.188","99.484"
"2023-10-26 09:05:00","5","SNBCSCF01","S-CSCF ID=0","4779456","76.224","99.441"
"2023-10-26 09:10:00","5","SNBCSCF01","S-CSCF ID=0","4780736","75.846","99.463"
"2023-10-26 09:15:00","5","SNBCSCF01","S-CSCF ID=0","4781721","75.918","99.471"
"2023-10-26 09:20:00","5","SNBCSCF01","S-CSCF ID=0","4782325","76.149","99.395"
"2023-10-26 09:25:00","5","SNBCSCF01","S-CSCF ID=0","4782596","75.684","99.456"
"2023-10-26 09:30:00","5","SNBCSCF01","S-CSCF ID=0","4783369","75.727","99.442"
"2023-10-26 09:35:00","5","SNBCSCF01","S-CSCF ID=0","4783620","75.906","99.415"
"2023-10-26 09:40:00","5","SNBCSCF01","S-CSCF ID=0","4784163","76.051","99.426"
"2023-10-26 09:45:00","5","SNBCSCF01","S-CSCF ID=0","4785050","75.716","99.454"
"2023-10-26 09:50:00","5","SNBCSCF01","S-CSCF ID=0","4785364","75.512","99.413"
"2023-10-26 09:55:00","5","SNBCSCF01","S-CSCF ID=0","4786401","76.652","99.364"
"2023-10-26 10:00:00","5","SNBCSCF01","S-CSCF ID=0","4788208","77.168","99.367"
"2023-10-26 10:05:00","5","SNBCSCF01","S-CSCF ID=0","4789066","75.871","99.4"
"2023-10-26 10:10:00","5","SNBCSCF01","S-CSCF ID=0","4789897","76.265","99.391"
"2023-10-26 10:15:00","5","SNBCSCF01","S-CSCF ID=0","4790250","75.753","99.421"
"2023-10-26 10:20:00","5","SNBCSCF01","S-CSCF ID=0","4790661","75.899","99.405"
"2023-10-26 10:25:00","5","SNBCSCF01","S-CSCF ID=0","4791209","75.62","99.386"
"2023-10-26 10:30:00","5","SNBCSCF01","S-CSCF ID=0","4791718","75.536","99.386"
"2023-10-26 10:35:00","5","SNBCSCF01","S-CSCF ID=0","4791759","75.191","99.36"
"2023-10-26 10:40:00","5","SNBCSCF01","S-CSCF ID=0","4792012","75.699","99.275"
"2023-10-26 10:45:00","5","SNBCSCF01","S-CSCF ID=0","4792230","75.94","99.353"
"2023-10-26 10:50:00","5","SNBCSCF01","S-CSCF ID=0","4792953","75.659","99.357"
"2023-10-26 10:55:00","5","SNBCSCF01","S-CSCF ID=0","4793135","76.22","99.375"
"2023-10-26 11:00:00","5","SNBCSCF01","S-CSCF ID=0","4794115","76.333","99.371"
"2023-10-26 11:05:00","5","SNBCSCF01","S-CSCF ID=0","4793898","76.268","99.389"
"2023-10-26 11:10:00","5","SNBCSCF01","S-CSCF ID=0","4793850","76.342","99.336"
"2023-10-26 11:15:00","5","SNBCSCF01","S-CSCF ID=0","4793977","76.328","99.403"
"2023-10-26 11:20:00","5","SNBCSCF01","S-CSCF ID=0","4793901","76.472","99.358"
"2023-10-26 11:25:00","5","SNBCSCF01","S-CSCF ID=0","4794016","76.907","99.36"
"2023-10-26 11:30:00","5","SNBCSCF01","S-CSCF ID=0","4794833","76.635","99.329"
"2023-10-26 11:35:00","5","SNBCSCF01","S-CSCF ID=0","4795059","76.862","99.284"
"2023-10-26 11:40:00","5","SNBCSCF01","S-CSCF ID=0","4795468","76.339","99.328"
"2023-10-26 11:45:00","5","SNBCSCF01","S-CSCF ID=0","4796015","76.85","99.32"
"2023-10-26 11:50:00","5","SNBCSCF01","S-CSCF ID=0","4796415","76.511","99.255"
"2023-10-26 11:55:00","5","SNBCSCF01","S-CSCF ID=0","4797822","77.529","99.259"
"2023-10-26 12:00:00","5","SNBCSCF01","S-CSCF ID=0","4799285","77.572","99.37"
"2023-10-26 12:05:00","5","SNBCSCF01","S-CSCF ID=0","4799830","76.826","99.29"
"2023-10-26 12:10:00","5","SNBCSCF01","S-CSCF ID=0","4800854","77.101","99.287"
"2023-10-26 12:15:00","5","SNBCSCF01","S-CSCF ID=0","4800947","76.888","99.368"
"2023-10-26 12:20:00","5","SNBCSCF01","S-CSCF ID=0","4801208","76.431","99.387"
"2023-10-26 12:25:00","5","SNBCSCF01","S-CSCF ID=0","4801095","76.426","99.331"
"2023-10-26 12:30:00","5","SNBCSCF01","S-CSCF ID=0","4800669","76.673","99.389"
"2023-10-26 12:35:00","5","SNBCSCF01","S-CSCF ID=0","4800344","76.556","99.366"
"2023-10-26 12:40:00","5","SNBCSCF01","S-CSCF ID=0","4799803","76.094","99.342"
"2023-10-26 12:45:00","5","SNBCSCF01","S-CSCF ID=0","4799096","75.982","99.374"
"2023-10-26 12:50:00","5","SNBCSCF01","S-CSCF ID=0","4798021","76.148","99.349"
"2023-10-26 12:55:00","5","SNBCSCF01","S-CSCF ID=0","4796781","75.839","99.343"
"2023-10-26 13:00:00","5","SNBCSCF01","S-CSCF ID=0","4795705","76.429","99.309"
"2023-10-26 13:05:00","5","SNBCSCF01","S-CSCF ID=0","4795422","76.129","99.325"
"2023-10-26 13:10:00","5","SNBCSCF01","S-CSCF ID=0","4795229","76.446","99.338"
"2023-10-26 13:15:00","5","SNBCSCF01","S-CSCF ID=0","4795024","75.835","99.336"
"2023-10-26 13:20:00","5","SNBCSCF01","S-CSCF ID=0","4794966","75.655","99.36"
"2023-10-26 13:25:00","5","SNBCSCF01","S-CSCF ID=0","4794686","76.176","99.362"
"2023-10-26 13:30:00","5","SNBCSCF01","S-CSCF ID=0","4794662","76.849","99.35"
"2023-10-26 13:35:00","5","SNBCSCF01","S-CSCF ID=0","4794410","76.015","99.399"
"2023-10-26 13:40:00","5","SNBCSCF01","S-CSCF ID=0","4794226","75.504","99.37"
"2023-10-26 13:45:00","5","SNBCSCF01","S-CSCF ID=0","4794197","76.075","99.35"
"2023-10-26 13:50:00","5","SNBCSCF01","S-CSCF ID=0","4795537","77.063","99.393"
"2023-10-26 13:55:00","5","SNBCSCF01","S-CSCF ID=0","4796281","76.416","99.352"
"2023-10-25 19:05:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","100"
"2023-10-25 19:10:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","100"
"2023-10-25 19:15:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","NIL"
"2023-10-25 19:20:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","NIL"
"2023-10-25 19:25:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","NIL"
"2023-10-25 19:30:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","100"
"2023-10-25 19:35:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","100"
"2023-10-25 19:40:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","NIL"
"2023-10-25 19:45:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","NIL"
"2023-10-25 19:50:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","NIL"
"2023-10-25 19:55:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","NIL"
"2023-10-25 20:00:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","100"
"2023-10-25 20:05:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","100"
"2023-10-25 20:10:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","100"
"2023-10-25 20:15:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","NIL"
"2023-10-25 20:20:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","NIL"
"2023-10-25 20:25:00","5","DPS_CSCF01","S-CSCF ID=0","16","NIL","NIL"
"2023-10-25 20:30:00","5","DPS_CSCF01","S-CSCF ID=0","16","NIL","100"
"2023-10-25 20:35:00","5","DPS_CSCF01","S-CSCF ID=0","16","NIL","100"
"2023-10-25 20:40:00","5","DPS_CSCF01","S-CSCF ID=0","16","NIL","NIL"
"2023-10-25 20:45:00","5","DPS_CSCF01","S-CSCF ID=0","16","NIL","100"
"2023-10-25 20:50:00","5","DPS_CSCF01","S-CSCF ID=0","16","NIL","100"
"2023-10-25 20:55:00","5","DPS_CSCF01","S-CSCF ID=0","16","NIL","NIL"
"2023-10-25 21:00:00","5","DPS_CSCF01","S-CSCF ID=0","16","NIL","NIL"
"2023-10-25 21:05:00","5","DPS_CSCF01","S-CSCF ID=0","16","NIL","100"
"2023-10-25 21:10:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","100"
"2023-10-25 21:15:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","100"
"2023-10-25 21:20:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","NIL"
"2023-10-25 21:25:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","NIL"
"2023-10-25 21:30:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","NIL"
"2023-10-25 21:35:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","100"
"2023-10-25 21:40:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","100"
"2023-10-25 21:45:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","NIL"
"2023-10-25 21:50:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","100"
"2023-10-25 21:55:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","NIL"
"2023-10-25 22:00:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","NIL"
"2023-10-25 22:05:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","100"
"2023-10-25 22:10:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","NIL"
"2023-10-25 22:15:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","100"
"2023-10-25 22:20:00","5","DPS_CSCF01","S-CSCF ID=0","15","NIL","NIL"
"2023-10-25 22:25:00","5","DPS_CSCF01","S-CSCF ID=0","14","NIL","100"
"2023-10-25 22:30:00","5","DPS_CSCF01","S-CSCF ID=0","14","NIL","100"
"2023-10-25 22:35:00","5","DPS_CSCF01","S-CSCF ID=0","13","NIL","NIL"
"2023-10-25 22:40:00","5","DPS_CSCF01","S-CSCF ID=0","13","NIL","100"
"2023-10-25 22:45:00","5","DPS_CSCF01","S-CSCF ID=0","13","NIL","100"
"2023-10-25 22:50:00","5","DPS_CSCF01","S-CSCF ID=0","13","NIL","NIL"
"2023-10-25 22:55:00","5","DPS_CSCF01","S-CSCF ID=0","13","NIL","NIL"
"2023-10-25 23:00:00","5","DPS_CSCF01","S-CSCF ID=0","13","NIL","100"
"2023-10-25 23:05:00","5","DPS_CSCF01","S-CSCF ID=0","19336","98.36","88.372"
"2023-10-25 23:10:00","5","DPS_CSCF01","S-CSCF ID=0","50128","98.744","97.565"
"2023-10-25 23:15:00","5","DPS_CSCF01","S-CSCF ID=0","79080","98.551","94.023"
"2023-10-25 23:20:00","5","DPS_CSCF01","S-CSCF ID=0","108179","98.747","95.472"
"2023-10-25 23:25:00","5","DPS_CSCF01","S-CSCF ID=0","139024","98.486","92.927"
"2023-10-25 23:30:00","5","DPS_CSCF01","S-CSCF ID=0","170515","98.174","86.859"
"2023-10-25 23:35:00","5","DPS_CSCF01","S-CSCF ID=0","205198","99.009","98.506"
"2023-10-25 23:40:00","5","DPS_CSCF01","S-CSCF ID=0","230026","98.449","98.573"
"2023-10-25 23:45:00","5","DPS_CSCF01","S-CSCF ID=0","248731","98.018","99.332"
"2023-10-25 23:50:00","5","DPS_CSCF01","S-CSCF ID=0","265041","97.904","99.325"
"2023-10-25 23:55:00","5","DPS_CSCF01","S-CSCF ID=0","280444","97.938","99.257"
"2023-10-26 00:00:00","5","DPS_CSCF01","S-CSCF ID=0","295595","97.874","99.31"
"2023-10-26 00:05:00","5","DPS_CSCF01","S-CSCF ID=0","311590","97.813","99.237"
"2023-10-26 00:10:00","5","DPS_CSCF01","S-CSCF ID=0","327132","98.043","99.483"
"2023-10-26 00:15:00","5","DPS_CSCF01","S-CSCF ID=0","338622","97.242","99.297"
"2023-10-26 00:20:00","5","DPS_CSCF01","S-CSCF ID=0","348922","97.3","99.656"
"2023-10-26 00:25:00","5","DPS_CSCF01","S-CSCF ID=0","357457","96.95","99.481"
"2023-10-26 00:30:00","5","DPS_CSCF01","S-CSCF ID=0","365081","96.283","99.455"
"2023-10-26 00:35:00","5","DPS_CSCF01","S-CSCF ID=0","372983","96.143","99.184"
"2023-10-26 00:40:00","5","DPS_CSCF01","S-CSCF ID=0","381463","96.32","99.357"
"2023-10-26 00:45:00","5","DPS_CSCF01","S-CSCF ID=0","388173","96.378","99.433"
"2023-10-26 00:50:00","5","DPS_CSCF01","S-CSCF ID=0","394117","96.122","99.547"
"2023-10-26 00:55:00","5","DPS_CSCF01","S-CSCF ID=0","399327","96.247","99.454"
"2023-10-26 01:00:00","5","DPS_CSCF01","S-CSCF ID=0","403374","94.706","99.491"
"2023-10-26 01:05:00","5","DPS_CSCF01","S-CSCF ID=0","407337","94.704","99.537"
"2023-10-26 01:10:00","5","DPS_CSCF01","S-CSCF ID=0","411361","94.584","99.484"
"2023-10-26 01:15:00","5","DPS_CSCF01","S-CSCF ID=0","415258","94.408","99.641"
"2023-10-26 01:20:00","5","DPS_CSCF01","S-CSCF ID=0","418559","94.488","99.452"
"2023-10-26 01:25:00","5","DPS_CSCF01","S-CSCF ID=0","421448","93.185","99.533"
"2023-10-26 01:30:00","5","DPS_CSCF01","S-CSCF ID=0","423770","93.038","99.466"
"2023-10-26 01:35:00","5","DPS_CSCF01","S-CSCF ID=0","425986","92.68","99.599"
"2023-10-26 01:40:00","5","DPS_CSCF01","S-CSCF ID=0","427702","91.61","99.513"
"2023-10-26 01:45:00","5","DPS_CSCF01","S-CSCF ID=0","429405","92.236","99.41"
"2023-10-26 01:50:00","5","DPS_CSCF01","S-CSCF ID=0","431296","92.16","99.704"
"2023-10-26 01:55:00","5","DPS_CSCF01","S-CSCF ID=0","432908","90.2","99.421"
"2023-10-26 02:00:00","5","DPS_CSCF01","S-CSCF ID=0","434038","90.74","99.543"
"2023-10-26 02:05:00","5","DPS_CSCF01","S-CSCF ID=0","435197","89.927","99.627"
"2023-10-26 02:10:00","5","DPS_CSCF01","S-CSCF ID=0","436245","90.575","99.666"
"2023-10-26 02:15:00","5","DPS_CSCF01","S-CSCF ID=0","436982","88.392","99.53"
"2023-10-26 02:20:00","5","DPS_CSCF01","S-CSCF ID=0","437926","88.14","98.107"
"2023-10-26 02:25:00","5","DPS_CSCF01","S-CSCF ID=0","439411","90.286","99.603"
"2023-10-26 02:30:00","5","DPS_CSCF01","S-CSCF ID=0","440408","89.701","99.143"
"2023-10-26 02:35:00","5","DPS_CSCF01","S-CSCF ID=0","441079","89.23","99.611"
"2023-10-26 02:40:00","5","DPS_CSCF01","S-CSCF ID=0","441891","88.305","99.583"
"2023-10-26 02:45:00","5","DPS_CSCF01","S-CSCF ID=0","442563","86.219","99.957"
